Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
0.032954,-0.152683,-9.617313,0.002854,-0.000262,-0.001337,-590.045105,-326.248077,972.939941
0.018639,-0.131211,-9.560054,0.000623,0.000904,-0.007629,-588.506226,-327.767273,972.920044
0.032954,0.011941,-9.660259,0.001588,-0.000262,-0.005398,-588.506226,-327.767273,972.920044
-0.017149,-0.159841,-9.574368,-0.000642,-0.001227,-0.001037,-588.506226,-327.767273,972.920044
0.004324,-0.052477,-9.653102,-0.000542,-0.002192,0.002259,-588.506226,-327.767273,972.920044
0.018639,-0.131211,-9.667418,-0.001508,-0.002092,0.000028,-588.506226,-327.767273,972.920044
0.032954,-0.138368,-9.574368,-0.002473,0.001204,-0.001137,-588.506226,-327.767273,972.920044
0.025797,-0.095423,-9.602999,-0.003438,0.005365,-0.001037,-588.506226,-327.767273,972.920044
0.032954,-0.109738,-9.610157,0.000923,0.003134,-0.005198,-588.506226,-327.767273,972.920044
0.054427,-0.095423,-9.595841,0.004019,0.000904,-0.001902,-588.506226,-327.767273,972.920044
0.040112,-0.138368,-9.645944,0.004984,-0.002392,0.000328,-588.506226,-327.767273,972.920044
0.040112,-0.109738,-9.667418,-0.002573,-0.004423,0.006620,-579.506592,-321.963989,969.795288
0.004324,-0.088265,-9.674574,-0.007799,-0.004323,0.008651,-579.506592,-321.963989,969.795288
0.025797,-0.052477,-9.638787,-0.007699,-0.006354,0.005355,-579.506592,-321.963989,969.795288
0.047269,-0.209944,-9.567211,-0.003338,-0.005188,-0.001137,-579.506592,-321.963989,969.795288
0.011482,-0.166998,-9.588684,-0.004304,-0.004023,-0.003168,-579.506592,-321.963989,969.795288
0.040112,-0.152683,-9.667418,-0.006334,-0.002858,-0.003068,-579.506592,-321.963989,969.795288
0.061584,-0.066793,-9.631629,-0.006234,0.000438,-0.000837,-579.506592,-321.963989,969.795288
-0.017149,-0.081108,-9.645944,-0.002938,-0.000727,0.003524,-579.506592,-321.963989,969.795288
0.004324,-0.202786,-9.624472,-0.000708,0.002569,0.004489,-579.506592,-321.963989,969.795288
0.004324,-0.095423,-9.746151,0.000458,0.000338,0.009716,-579.506592,-321.963989,969.795288
-0.009991,-0.031005,-9.588684,0.001423,0.002369,0.003224,-593.074463,-324.700439,971.482849
0.011482,-0.124053,-9.588684,0.002388,-0.001992,0.007385,-593.074463,-324.700439,971.482849
0.018639,-0.059635,-9.624472,0.001223,0.001304,0.005155,-593.074463,-324.700439,971.482849
0.025797,-0.059635,-9.653102,0.006449,0.000138,0.003989,-593.074463,-324.700439,971.482849
0.040112,-0.159841,-9.588684,0.004219,0.001104,-0.005698,-593.074463,-324.700439,971.482849
0.011482,-0.224259,-9.588684,0.003054,-0.003258,-0.007729,-593.074463,-324.700439,971.482849
0.040112,-0.145526,-9.581527,0.001888,-0.001027,-0.003368,-593.074463,-324.700439,971.482849
0.075900,-0.031005,-9.602999,0.002854,0.004399,-0.001137,-593.074463,-324.700439,971.482849
0.011482,-0.066793,-9.588684,0.003819,0.004299,-0.002102,-593.074463,-324.700439,971.482849
-0.024306,-0.073950,-9.617313,0.000523,-0.000062,-0.008394,-593.074463,-324.700439,971.482849
0.004324,-0.066793,-9.681732,-0.000642,-0.002092,-0.005098,-591.391235,-335.170410,972.966553
0.040112,-0.081108,-9.588684,-0.000542,-0.003058,0.002459,-591.391235,-335.170410,972.966553
0.040112,-0.009532,-9.631629,-0.000442,-0.002958,0.006620,-591.391235,-335.170410,972.966553
-0.017149,-0.066793,-9.602999,-0.001408,-0.004988,0.007585,-591.391235,-335.170410,972.966553
0.032954,-0.095423,-9.581527,-0.000242,-0.002758,0.003224,-591.391235,-335.170410,972.966553
0.032954,-0.102580,-9.645944,-0.002273,-0.000527,0.004189,-591.391235,-335.170410,972.966553
0.018639,-0.145526,-9.660259,-0.000042,0.000638,0.005155,-591.391235,-335.170410,972.966553
0.025797,-0.124053,-9.610157,-0.002073,-0.000527,0.007185,-591.391235,-335.170410,972.966553
-0.017149,-0.109738,-9.617313,-0.000908,-0.000427,0.007085,-591.391235,-335.170410,972.966553
0.032954,-0.066793,-9.574368,-0.001873,-0.002458,0.001659,-591.391235,-335.170410,972.966553
0.040112,-0.095423,-9.574368,0.001423,-0.000227,0.000494,-585.385864,-326.324982,963.890137
0.054427,-0.152683,-9.681732,0.001323,-0.000127,0.000394,-585.385864,-326.324982,963.890137
0.004324,-0.195629,-9.567211,-0.000908,0.002104,-0.002902,-585.385864,-326.324982,963.890137
0.032954,-0.073950,-9.660259,0.000258,-0.001192,-0.001737,-585.385864,-326.324982,963.890137
-0.017149,-0.109738,-9.710362,0.000158,-0.001092,-0.001637,-585.385864,-326.324982,963.890137
-0.009991,-0.159841,-9.617313,0.003254,-0.003123,0.001659,-585.385864,-326.324982,963.890137
0.018639,-0.138368,-9.638787,-0.000042,-0.004088,-0.001637,-585.385864,-326.324982,963.890137
0.054427,-0.159841,-9.588684,-0.002073,-0.001858,-0.002602,-585.385864,-326.324982,963.890137
0.040112,-0.102580,-9.595841,-0.004104,0.002504,-0.001437,-585.385864,-326.324982,963.890137
0.004324,-0.152683,-9.681732,-0.001873,0.005599,0.002924,-585.385864,-326.324982,963.890137
0.018639,-0.095423,-9.667418,0.001423,0.004434,0.003889,-585.546143,-327.825195,977.371948
-0.024306,-0.116895,-9.581527,-0.000808,0.002204,0.003789,-585.546143,-327.825195,977.371948
0.047269,-0.109738,-9.517108,0.000358,-0.001092,0.000494,-585.546143,-327.825195,977.371948
0.083057,-0.095423,-9.645944,0.000258,-0.002058,-0.005998,-585.546143,-327.825195,977.371948
0.032954,-0.088265,-9.588684,0.000158,-0.001958,-0.003768,-585.546143,-327.825195,977.371948
0.047269,-0.109738,-9.524266,-0.004204,-0.000792,0.002724,-585.546143,-327.825195,977.371948
0.075900,-0.138368,-9.509951,-0.005169,0.002504,0.004755,-585.546143,-327.825195,977.371948
-0.017149,-0.217101,-9.631629,-0.001873,0.002404,0.002524,-585.546143,-327.825195,977.371948
0.018639,-0.166998,-9.581527,-0.000708,0.003369,-0.000772,-585.546143,-327.825195,977.371948
-0.002834,-0.159841,-9.631629,0.001523,0.001138,-0.002802,-585.546143,-327.825195,977.371948
0.040112,-0.088265,-9.653102,0.001423,0.002104,-0.003768,-591.501404,-329.203827,972.962708
-0.024306,-0.031005,-9.688890,0.001323,0.003069,-0.004733,-591.501404,-329.203827,972.962708
0.061584,-0.095423,-9.610157,0.000158,-0.001292,0.002824,-591.501404,-329.203827,972.962708
0.011482,-0.088265,-9.681732,0.001123,-0.004388,0.000594,-591.501404,-329.203827,972.962708
0.047269,-0.102580,-9.653102,0.002088,-0.004288,0.000494,-591.501404,-329.203827,972.962708
0.032954,-0.088265,-9.667418,0.003054,0.001138,-0.003868,-591.501404,-329.203827,972.962708
0.011482,-0.081108,-9.645944,-0.000242,0.005299,-0.002702,-591.501404,-329.203827,972.962708
0.054427,-0.095423,-9.602999,-0.001208,0.007330,-0.002602,-591.501404,-329.203827,972.962708
0.011482,-0.102580,-9.567211,-0.002173,0.006165,-0.003568,-591.501404,-329.203827,972.962708
0.018639,-0.059635,-9.574368,0.000058,0.002869,-0.000272,-591.501404,-329.203827,972.962708
0.040112,-0.073950,-9.567211,-0.002173,-0.003623,-0.000172,-593.061157,-327.685638,974.480469
0.004324,-0.052477,-9.645944,-0.001008,-0.001392,0.002059,-593.061157,-327.685638,974.480469
0.004324,-0.095423,-9.660259,0.000158,-0.000227,-0.004433,-593.061157,-327.685638,974.480469
0.025797,-0.016690,-9.602999,0.004319,0.002004,-0.002202,-593.061157,-327.685638,974.480469
0.004324,-0.016690,-9.631629,0.002088,0.005099,-0.001037,-593.061157,-327.685638,974.480469
0.047269,-0.116895,-9.567211,-0.001208,0.006065,0.003324,-593.061157,-327.685638,974.480469
0.004324,-0.081108,-9.645944,-0.003238,0.004899,0.006420,-593.061157,-327.685638,974.480469
0.040112,-0.095423,-9.617313,0.001123,-0.000527,0.002059,-593.061157,-327.685638,974.480469
0.061584,-0.059635,-9.660259,0.003154,0.001704,0.003024,-593.061157,-327.685638,974.480469
0.075900,-0.109738,-9.595841,0.003054,0.003734,-0.002402,-593.061157,-327.685638,974.480469
0.040112,-0.116895,-9.631629,0.004019,0.001504,0.003024,-585.538574,-324.839050,972.876404
0.061584,-0.066793,-9.574368,0.006049,-0.000727,0.002924,-585.538574,-324.839050,972.876404
0.054427,-0.095423,-9.645944,0.004884,-0.004888,0.004955,-585.538574,-324.839050,972.876404
0.004324,-0.059635,-9.667418,-0.002673,-0.005854,0.000594,-585.538574,-324.839050,972.876404
0.011482,-0.052477,-9.638787,-0.004704,-0.008949,0.001559,-585.538574,-324.839050,972.876404
0.032954,-0.073950,-9.617313,-0.005669,-0.004588,-0.000672,-585.538574,-324.839050,972.876404
0.040112,-0.116895,-9.653102,-0.005569,0.002969,-0.001637,-585.538574,-324.839050,972.876404
0.025797,-0.073950,-9.645944,-0.006534,0.009261,-0.003668,-585.538574,-324.839050,972.876404
-0.017149,-0.109738,-9.638787,-0.001108,0.011291,-0.004633,-585.538574,-324.839050,972.876404
0.090215,-0.138368,-9.602999,0.002188,0.005865,-0.005598,-585.538574,-324.839050,972.876404
0.047269,-0.152683,-9.524266,0.002088,0.000438,-0.005498,-586.953186,-327.792908,969.903442
0.040112,-0.066793,-9.645944,-0.000142,-0.006054,-0.006464,-586.953186,-327.792908,969.903442
0.018639,-0.166998,-9.610157,0.002088,-0.002758,-0.004233,-586.953186,-327.792908,969.903442
0.054427,-0.073950,-9.653102,0.000923,-0.001592,-0.006264,-586.953186,-327.792908,969.903442
0.032954,-0.066793,-9.602999,-0.003438,0.001704,-0.001902,-586.953186,-327.792908,969.903442
-0.002834,-0.023847,-9.631629,-0.007599,0.002669,-0.000737,-586.953186,-327.792908,969.903442
0.040112,-0.116895,-9.653102,-0.007499,0.001504,0.001494,-586.953186,-327.792908,969.903442
-0.017149,-0.052477,-9.703205,-0.004204,0.001404,0.001394,-586.953186,-327.792908,969.903442
0.004324,-0.138368,-9.645944,0.000158,-0.001892,0.002359,-586.953186,-327.792908,969.903442
0.032954,-0.073950,-9.631629,0.000058,0.000338,0.001194,-586.953186,-327.792908,969.903442
0.090215,-0.174156,-9.581527,0.001023,-0.000827,-0.005298,-588.616333,-321.800690,972.916199
0.018639,-0.152683,-9.560054,0.003054,0.000338,-0.004133,-588.616333,-321.800690,972.916199
0.004324,-0.124053,-9.538581,0.007215,0.001304,-0.002968,-588.616333,-321.800690,972.916199
0.047269,0.004783,-9.688890,0.006049,0.001204,0.003524,-588.616333,-321.800690,972.916199
-0.002834,-0.081108,-9.610157,0.001688,0.002169,0.003424,-588.616333,-321.800690,972.916199
0.040112,-0.088265,-9.552896,-0.002673,-0.002192,0.004389,-588.616333,-321.800690,972.916199
0.018639,-0.124053,-9.581527,-0.001508,-0.003158,0.008551,-588.616333,-321.800690,972.916199
0.018639,-0.131211,-9.667418,-0.002473,-0.003058,0.006320,-588.616333,-321.800690,972.916199
0.054427,-0.159841,-9.552896,-0.000242,-0.001892,0.007285,-588.616333,-321.800690,972.916199
-0.024306,-0.124053,-9.610157,-0.002273,0.000338,-0.001337,-588.616333,-321.800690,972.916199
-0.024306,-0.116895,-9.638787,-0.001108,0.000238,-0.000172,-593.212158,-317.242218,971.478088
0.018639,-0.138368,-9.660259,-0.001008,0.002269,-0.005398,-593.212158,-317.242218,971.478088
0.032954,-0.073950,-9.560054,0.002288,0.004299,-0.003168,-593.212158,-317.242218,971.478088
-0.017149,-0.031005,-9.624472,0.002188,0.005265,-0.003068,-593.212158,-317.242218,971.478088
0.097372,-0.095423,-9.631629,0.003154,0.004099,-0.001902,-593.212158,-317.242218,971.478088
-0.024306,-0.174156,-9.653102,-0.000142,0.002934,-0.000737,-593.212158,-317.242218,971.478088
-0.031464,-0.109738,-9.653102,0.001023,-0.000362,-0.001702,-593.212158,-317.242218,971.478088
-0.052936,-0.052477,-9.631629,-0.001208,-0.001327,-0.000537,-593.212158,-317.242218,971.478088
0.011482,-0.038162,-9.581527,0.003154,-0.003358,-0.002568,-593.212158,-317.242218,971.478088
0.126003,-0.088265,-9.581527,0.005184,-0.000062,-0.001402,-593.212158,-317.242218,971.478088
-0.038621,-0.102580,-9.567211,0.006149,0.000038,0.000828,-588.497925,-320.302368,962.430176
0.032954,-0.109738,-9.595841,0.001788,-0.001127,0.000728,-588.497925,-320.302368,962.430176
0.068742,-0.038162,-9.574368,-0.001508,-0.002092,0.007020,-588.497925,-320.302368,962.430176
-0.024306,-0.181313,-9.660259,-0.002473,0.002269,0.009051,-588.497925,-320.302368,962.430176
-0.002834,-0.109738,-9.624472,-0.002373,0.003234,0.011081,-588.497925,-320.302368,962.430176
0.011482,-0.052477,-9.674574,0.001988,0.005265,0.000328,-588.497925,-320.302368,962.430176
0.054427,-0.095423,-9.574368,0.002954,0.000904,-0.005098,-588.497925,-320.302368,962.430176
-0.002834,-0.124053,-9.660259,0.004984,-0.000262,-0.008194,-588.497925,-320.302368,962.430176
0.054427,-0.073950,-9.595841,0.000623,-0.000162,-0.002768,-588.497925,-320.302368,962.430176
-0.038621,-0.109738,-9.653102,-0.001608,-0.003258,0.000528,-588.497925,-320.302368,962.430176
0.032954,-0.095423,-9.574368,0.000623,-0.003158,0.002559,-597.560120,-326.108521,970.048523
0.018639,0.011941,-9.610157,0.000523,0.000138,0.003524,-597.560120,-326.108521,970.048523
0.040112,-0.073950,-9.617313,-0.001708,0.007495,-0.001902,-597.560120,-326.108521,970.048523
0.040112,-0.138368,-9.610157,-0.006934,0.011657,-0.006064,-597.560120,-326.108521,970.048523
0.018639,-0.045320,-9.645944,-0.006834,0.005165,-0.003833,-597.560120,-326.108521,970.048523
-0.024306,-0.131211,-9.602999,-0.003538,-0.000262,-0.003733,-597.560120,-326.108521,970.048523
-0.009991,-0.102580,-9.667418,0.002954,-0.004423,-0.000437,-597.560120,-326.108521,970.048523
0.018639,-0.095423,-9.624472,0.004984,-0.002192,-0.000337,-597.560120,-326.108521,970.048523
0.068742,-0.095423,-9.624472,0.005949,-0.002092,-0.001302,-597.560120,-326.108521,970.048523
0.025797,-0.052477,-9.581527,-0.002673,-0.003058,-0.000137,-591.473022,-326.216736,966.969299
0.040112,-0.081108,-9.624472,-0.008965,-0.000827,-0.002168,-591.583130,-320.250153,966.965515
-0.009991,-0.152683,-9.581527,-0.010995,0.002469,0.002194,-591.583130,-320.250153,966.965515
0.047269,-0.188471,-9.624472,-0.005569,0.006630,-0.003233,-591.583130,-320.250153,966.965515
-0.031464,-0.124053,-9.653102,0.000923,0.009726,-0.002068,-591.583130,-320.250153,966.965515
0.047269,-0.152683,-9.638787,0.001888,0.007495,0.002294,-591.583130,-320.250153,966.965515
0.047269,-0.109738,-9.517108,-0.000342,0.004199,0.004324,-591.583130,-320.250153,966.965515
0.025797,-0.102580,-9.567211,-0.003438,-0.005488,0.005289,-591.583130,-320.250153,966.965515
0.032954,-0.109738,-9.653102,-0.002273,-0.008584,0.005189,-591.583130,-320.250153,966.965515
0.018639,-0.066793,-9.653102,0.001023,-0.007419,0.007220,-591.583130,-320.250153,966.965515
0.018639,-0.002374,-9.624472,0.006249,0.001204,0.003924,-585.462646,-327.821381,971.380432
-0.031464,-0.059635,-9.610157,0.004019,0.007495,-0.002568,-585.462646,-327.821381,971.380432
0.018639,-0.131211,-9.545738,0.001788,0.009526,0.002859,-585.462646,-327.821381,971.380432
0.018639,-0.102580,-9.560054,-0.000442,0.008361,0.003824,-585.462646,-327.821381,971.380432
-0.009991,-0.088265,-9.631629,0.001788,0.007195,0.004789,-585.462646,-327.821381,971.380432
-0.002834,-0.052477,-9.588684,0.004884,0.006030,-0.004898,-585.462646,-327.821381,971.380432
0.047269,-0.023847,-9.545738,0.002654,-0.000462,-0.007994,-585.462646,-327.821381,971.380432
0.032954,-0.124053,-9.703205,0.003619,-0.005688,-0.012155,-585.462646,-327.821381,971.380432
0.004324,-0.102580,-9.674574,0.000323,-0.006654,-0.003533,-585.462646,-327.821381,971.380432
0.025797,-0.145526,-9.638787,0.002354,-0.001227,-0.000237,-585.462646,-327.821381,971.380432
0.068742,-0.116895,-9.552896,-0.000942,0.005265,0.005189,-597.518372,-326.106598,967.052734
0.011482,-0.081108,-9.667418,-0.001908,0.007295,0.002959,-597.518372,-326.106598,967.052734
0.054427,-0.038162,-9.681732,0.000323,0.005065,0.001794,-597.518372,-326.106598,967.052734
0.054427,-0.095423,-9.653102,0.002354,0.000704,-0.001502,-597.518372,-326.106598,967.052734
0.061584,-0.131211,-9.638787,0.000123,-0.002592,-0.001402,-597.518372,-326.106598,967.052734
-0.024306,-0.102580,-9.617313,-0.001042,-0.002492,0.002959,-597.518372,-326.106598,967.052734
-0.031464,-0.073950,-9.645944,-0.000942,-0.000262,0.007120,-597.518372,-326.106598,967.052734
0.032954,-0.031005,-9.588684,0.001288,-0.000162,0.005955,-597.518372,-326.106598,967.052734
0.011482,-0.102580,-9.638787,-0.000942,-0.001127,0.003724,-597.518372,-326.106598,967.052734
0.047269,-0.031005,-9.610157,-0.002973,0.000038,0.003624,-597.518372,-326.106598,967.052734
0.032954,-0.174156,-9.552896,-0.006069,-0.000062,0.002459,-588.450317,-326.271820,966.927612
0.018639,-0.073950,-9.588684,-0.008099,0.001104,0.000228,-588.450317,-326.271820,966.927612
0.047269,-0.073950,-9.645944,-0.004804,-0.003258,0.000128,-588.450317,-326.271820,966.927612
0.025797,-0.166998,-9.631629,-0.001508,-0.003158,0.002159,-588.450317,-326.271820,966.927612
0.040112,-0.059635,-9.645944,-0.000342,-0.004123,0.003124,-588.450317,-326.271820,966.927612
0.032954,-0.138368,-9.595841,-0.001308,0.000238,0.003024,-588.450317,-326.271820,966.927612
0.083057,-0.209944,-9.581527,0.000923,0.003334,0.001859,-588.450317,-326.271820,966.927612
0.032954,-0.052477,-9.574368,0.002954,0.003234,0.000694,-588.450317,-326.271820,966.927612
-0.024306,-0.081108,-9.624472,0.001788,-0.001127,-0.002602,-588.450317,-326.271820,966.927612
-0.002834,-0.088265,-9.560054,-0.001508,-0.003158,-0.003568,-588.450317,-326.271820,966.927612
0.004324,-0.073950,-9.595841,-0.001408,-0.001992,-0.003468,-585.565308,-318.868652,966.881104
-0.009991,-0.059635,-9.710362,-0.000242,0.001304,-0.002302,-585.565308,-318.868652,966.881104
0.032954,-0.124053,-9.638787,-0.001208,0.002269,-0.004333,-585.565308,-318.868652,966.881104
0.040112,-0.095423,-9.638787,0.002088,-0.003158,-0.002102,-585.565308,-318.868652,966.881104
0.032954,-0.116895,-9.610157,0.001988,-0.006254,-0.004133,-585.565308,-318.868652,966.881104
0.018639,-0.174156,-9.560054,0.001888,-0.001892,0.001294,-585.565308,-318.868652,966.881104
-0.002834,-0.009532,-9.588684,-0.001408,0.004599,0.003324,-585.565308,-318.868652,966.881104
0.004324,-0.066793,-9.567211,-0.003438,0.005565,0.005355,-585.565308,-318.868652,966.881104
0.018639,-0.073950,-9.667418,-0.004404,0.002269,0.000994,-585.565308,-318.868652,966.881104
0.032954,-0.081108,-9.638787,-0.005369,0.001104,-0.002302,-585.565308,-318.868652,966.881104
0.040112,-0.095423,-9.674574,-0.004204,-0.000062,0.003124,-585.261597,-330.797974,960.897217
0.032954,-0.088265,-9.645944,-0.001973,-0.001027,0.009416,-585.261597,-330.797974,960.897217
-0.017149,-0.023847,-9.624472,0.000258,-0.000927,0.008251,-585.261597,-330.797974,960.897217
0.011482,0.019098,-9.717521,0.001223,0.000238,0.004955,-585.261597,-330.797974,960.897217
-0.009991,-0.081108,-9.602999,0.002188,0.001204,-0.000472,-585.261597,-330.797974,960.897217
0.018639,-0.081108,-9.638787,0.002088,-0.001027,-0.002502,-585.261597,-330.797974,960.897217
0.068742,-0.102580,-9.674574,-0.000142,-0.001992,-0.003468,-585.261597,-330.797974,960.897217
0.054427,-0.152683,-9.624472,-0.001108,0.000238,-0.004433,-585.261597,-330.797974,960.897217
0.040112,-0.081108,-9.531424,-0.004204,0.000138,-0.002202,-585.261597,-330.797974,960.897217
0.075900,-0.073950,-9.602999,-0.001973,0.000038,-0.002102,-585.261597,-330.797974,960.897217
0.047269,-0.002374,-9.645944,-0.002938,-0.002192,-0.004133,-587.070801,-324.812500,974.395142
-0.017149,-0.145526,-9.617313,0.000358,-0.003158,-0.002968,-587.070801,-324.812500,974.395142
0.040112,-0.174156,-9.617313,-0.000808,-0.004123,0.000328,-587.070801,-324.812500,974.395142
0.004324,-0.116895,-9.567211,0.002488,-0.006154,0.003424,-587.070801,-324.812500,974.395142
0.061584,-0.166998,-9.653102,-0.000808,0.001404,0.000128,-587.070801,-324.812500,974.395142
0.068742,-0.195629,-9.667418,0.000358,0.006630,-0.003168,-587.070801,-324.812500,974.395142
0.032954,-0.088265,-9.574368,0.001323,0.010791,-0.006264,-587.070801,-324.812500,974.395142
0.040112,-0.116895,-9.588684,-0.001973,0.007495,0.001294,-587.070801,-324.812500,974.395142
0.068742,-0.109738,-9.595841,-0.004004,0.003134,0.007585,-587.070801,-324.812500,974.395142
0.032954,-0.145526,-9.660259,-0.007099,-0.002292,0.009616,-587.070801,-324.812500,974.395142
0.004324,-0.073950,-9.731835,-0.000608,-0.001127,0.006320,-588.394409,-324.776367,960.935120
0.011482,-0.209944,-9.696048,0.000558,0.001104,-0.000172,-588.394409,-324.776367,960.935120
